"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GenesInGo"
"61","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","176/6412","352/17059",0.5,1.33024017467249,4.85846619864162,1.10992482743421e-06,4.86497517668448e-05,4.1927145379584e-05,"Fbn2/Zmiz1/Hivep1/Dab2/Smad1/Ptprk/Fstl5/Nrep/Il17rd/Gdnf/Nkx2-1/Onecut2/Tgfb3/Wnt5a/Hdac1/Ints9/Cd109/Col3a1/Sirt1/Fam89b/Ltbp3/Hdac2/Dkk1/Fzd1/Lemd3/Sox11/Wif1/Wnt3a/Col1a2/Men1/Dcp1a/Zic2/Spry1/Ptk2/Sulf1/Msx2/Id1/Smurf1/Parp1/Dlx5/Lox/Gpc3/Twsg1/Zc3h3/Sin3a/Lef1/Sostdc1/Smad4/Zfp423/Npnt/Crebbp/Map3k1/Tgif1/Notch2/Rgma/Ark2c/Tfap2b/Vasn/Chrd/Lrp1/Spart/Spi1/Chrdl1/Sfrp1/Tnrc6c/Lpxn/Fut8/Tsc22d1/Smad5/Fgf10/Elapor2/Slc39a5/Trim33/Tgfb2/Neo1/Hes1/Crim1/Tgfbr3l/Rgmb/Pdcd4/Zfp703/Nrros/Bmpr1b/Itga8/Prdm16/Lemd2/Itgb5/Cer1/Arid4b/Runx2/Tcf7l2/Nodal/Ndp/Dlx1/Hes5/Bcl9l/Ing1/Sap130/Bmpr2/Gdf7/Ogt/Bmpr1a/Scube3/Sfrp4/Foxd1/Cldn5/Msx1/Tmprss6/Magi2/Zcchc12/Snw1/Strap/Smad3/Kcp/Creb1/Ctdspl2/Snx6/Scx/Skil/Lrrc32/Tgif2/Nbl1/Acvrl1/Cilp/Smad9/Atf2/Axin1/Sfrp2/Chrdl2/Src/Bmp8b/Snx1/Bmp4/Zfp128/Pxn/Grem2/Megf8/Rnf111/Acvr2b/Ddx5/Smurf2/Abl1/Arap1/Rbpj/Onecut1/Mtmr4/Peg10/Vsir/Lats1/Dact2/Tgfbr1/Sinhcaf/Zfp451/Vwc2/Spred2/Dlx3/Fermt1/Zfyve9/Pmepa1/Trp53/Rbbp4/Arrb2/Ovol2/Numa1/Eid2/Emilin1/Zeb2/Acvr2a/Tnfaip6/Prmt1/Itgb6/Gdf5/Ryr1/Spred3/Grem1/Spred1",176,352
"62","GO:1901888","regulation of cell junction assembly","155/6412","305/17059",0.508196721311475,1.35204739065073,4.81436461806652,1.42157774160942e-06,6.0227510319519e-05,5.19050455410091e-05,"Gsk3b/Igsf11/Ube2v2/Cfl1/Phldb2/Nectin3/Slitrk1/Slitrk6/Wnt5a/Nrxn1/L1cam/Lrrtm2/Nrg2/Farp1/Pik3r1/Lrrtm3/Dkk1/Adgrb2/Fzd1/Lrfn5/Rtn4r/Abi3bp/Dock10/Ptpn13/Clstn3/Caskin1/Wnt3a/Mdga2/Col16a1/Crb3/Flrt2/Nrxn2/Ptk2/Epha3/Clstn1/Robo1/Tpbg/Flrt1/Adgrb1/Efna5/Wnt7a/Rhod/Lrrtm1/Slit1/Eif4g1/Amigo2/Crtac1/Tsc1/Lzts1/Ephb3/St8sia2/Lrp1/Ntng2/Six1/Six4/Dock4/Slitrk2/Sema4a/Lrrn3/Enpp2/Cbln2/Ldb1/Lin7a/Nectin1/Ptprd/Dclk1/Ntrk3/Irx3/Dcx/Cldn1/Il1rap/Thbs2/Neurl1a/Gpm6b/Cyfip2/Apod/Adgrb3/S1pr2/Ntrk2/Clstn2/Nlgn1/Lrrn1/Ogt/Mmp14/Carmil3/Ephb1/Snai2/Cldn5/Crmp1/Grid2/Elavl2/Oxtr/Ephb2/Wnt4/Lrfn4/Srgap3/Adgrl3/Setd5/Sema4c/Lhfpl4/Lrp4/Smad3/Adgrl2/Xlr3b/Rac3/Nlgn3/Fgfr1/Asic2/Camsap3/Fam107a/Acvrl1/Dlg5/Src/Rcc2/Cbln1/Chrnb2/Adgrl1/Nae1/Epha7/Lrtm2/Musk/Ntrk1/Dock1/Dlg4/Ctnnb1/Abl1/Lingo2/Lats1/Tbx5/Nckipsd/Eef2k/Ptprs/Ptpn11/Slc12a5/Map4k4/Limch1/Cldn3/Grin1/Bdnf/Adnp/Lin7c/Aplnr/Nlgn2/Flrt3/Actg1/Numbl/Srcin1/Lrfn3/Arhgap33/Lrfn1/Nphp1/Snai1/Lzts3/Rapgef1/Grem1",155,305
"63","GO:0008544","epidermis development","174/6412","349/17059",0.498567335243553,1.32642859824076,4.78145280479499,1.60562686496059e-06,6.75745611047984e-05,5.82368531083301e-05,"Minar2/Tfap2a/Ift88/Nsdhl/Atp7a/Ovol1/Apcdd1/Ercc3/Tnfrsf19/Cdh1/Slitrk6/St14/Runx1/Wnt5a/Sox21/Hdac1/Barx2/Cd109/Fzd3/Hdac2/Dkk1/Tfdp1/Med1/Casp3/Exph5/Klk14/Ezh2/Gal/Acer1/Hdac3/Msx2/Sav1/Alg10b/Gli2/Cers3/Gli1/Whrn/Krt10/Pphln1/Yap1/Krt14/Krt17/Gfi1/Sostdc1/Smad4/Gsdme/Mansc4/Tmem79/Nab2/Met/Ntf3/Trps1/Ubn1/Ppl/Tecta/Ldb1/Ptprq/Macroh2a1/Kdf1/Sfn/Trp63/Cldn1/Fgf10/Elapor2/Pls1/Zfp36l1/Bcl11b/Clrn1/Krt5/Tgfb2/Ercc2/Hes1/Edaradd/Lgr5/Prss8/Cdh23/Eda/Hes5/Macroh2a2/Stmn1/Ptch1/Scrib/Runx3/Gorab/Mycn/Grhl3/Ppard/Sfrp4/Cyp26b1/Pcdh15/Nsun2/Dicer1/Tmprss13/Ptch2/Kcnma1/Pdzd7/Ncor2/Mcoln3/Ift74/Fzd6/Foxq1/Foxc1/Hoxc13/Tgm1/Lrp4/Sox18/Smo/Kif3a/Fgfr1/Slc4a7/Wnt10b/Tmem132e/Bcr/Loricrin/Flnb/Grhl2/Fgfr2/Col6a1/Krt7/Sec24b/Mycl/Bmp4/Ldb2/Igfbp5/Pou3f1/Mafb/Klf4/Svep1/Srsf6/Sos1/Shh/Lsr/Ctnnb1/Nom1/Madcam1/Rbpj/Hoxa7/Myo5a/Lats1/Esrp1/Vangl2/Edar/Irf6/Smarca4/Sox9/Ift172/Tprn/Cldn4/Wnt10a/Egfr/Ngfr/Errfi1/Dlx3/Tfap2c/Fermt1/Evpl/Mysm1/Sult2b1/Nherf1/Ovol2/Nf1/Numa1/Pkp3/Zfp750/Rest/Lhx2/Spint1/Ntf5/Alox12b/Norad/Alx4/Snai1/Trpc4ap/Gnas",174,349
"64","GO:0031047","regulatory ncRNA-mediated gene silencing","74/6412","127/17059",0.582677165354331,1.55020114843723,4.82965832922121,1.68668841881375e-06,7.05191111944827e-05,6.07745141488084e-05,"Tdrd1/Nup155/Tert/Hnrnpu/Dhx9/Pus10/Drosha/Ezh2/Pum1/Mecp2/Lin28b/Nrde2/Eif4g1/Hnrnpa2b1/Tnrc6c/Pnldc1/Cnot3/Tent2/Zswim8/Zc3h10/Elavl1/Ncbp2/Ddx17/Hnrnpk/Lin28a/Eif6/Helz2/Ddx3x/Dnmt3a/Mettl3/Zc3h7b/Ddx6/Mov10/Cnot1/Dgcr8/Tex15/Xpo5/Dicer1/Tial1/Cnot7/Adar/Srsf3/Trub1/Cnot11/Mir124a-1hg/Dnmt3l/Bmp4/Ajuba/Prkra/Snip1/Cnot10/Ago1/Cnot8/Eif4enif1/Ago4/Ddx5/Tdrd5/Limd1/Wtip/Cnot2/Tnrc6a/Ncbp1/Cnot9/Ncbp3/Tsn/Tut4/Trp53/Chaserr/Srrt/Cnot6l/Hnf1a/Dnmt3b/Spout1/Clp1",74,127
"65","GO:0034502","protein localization to chromosome","71/6412","121/17059",0.586776859504132,1.5611083041611,4.80679390547613,1.9043818551068e-06,7.47058437605166e-05,6.43827082009139e-05,"Mis18a/Smc5/Ctcf/Mtbp/Spidr/Atrx/Zfp827/Jarid2/Vcpip1/Tasor/Terf2/Nipbl/Tert/Pinx1/Pot1b/Champ1/Ezh2/Ttk/Chmp7/Cct5/Slf1/Parp1/Terf2ip/Pphln1/Cct8/Rnf4/Lef1/Gnl3/Dkc1/Spi1/Spdya/Rhno1/Macroh2a1/Vrk1/Atr/H2ax/Lemd2/Macroh2a2/Tex15/Tonsl/Setd2/Cenpq/Daxx/Rcc2/Cyren/Brd2/Xrcc5/Bub3/Brme1/Mms22l/Cct2/Sirt6/Msh2/Plk1/Terf1/Parp3/Zw10/Carm1/Lrwd1/Stag3/Mcm8/Wrap53/Cct6a/Bub1b/Cct4/Ruvbl2/Aurkb/Cenpa/Cdk9/Brd3/Trp53bp1",71,121
"66","GO:0030850","prostate gland development","39/6412","58/17059",0.672413793103448,1.78894368318024,4.67057070733716,4.35444808402734e-06,0.000156341907197705,0.000134737992156969,"Wnt5a/Id4/Foxa1/Serpinf1/Igf1/Cyp19a1/Nkx3-1/Sulf1/Gli2/Rara/Gli1/Tnc/Ahr/Sfrp1/Esr2/Mmp2/Fkbp4/Trp63/Fgf10/Cyp7b1/Rarg/Ar/Gli3/Ptch1/Fem1b/Plaur/Smarcc1/Fgfr2/Hoxd13/Bmp4/Wdr77/Shh/Plag1/Ctnnb1/Hoxa9/Hoxa10/Hoxa11/Sox9/Rxra",39,58
"67","GO:0099560","synaptic membrane adhesion","31/6412","43/17059",0.720930232558139,1.91802071696964,4.67740694569447,4.47766826685293e-06,0.00015986281930253,0.000137772371333151,"Slitrk1/Nrxn1/Lrfn5/Cdh6/Cdh9/Cdh10/Mdga2/Tenm3/Sparcl1/Epha3/Efna5/Ntng2/Slitrk2/Ptprd/Il1rap/Pcdh8/Pcdh17/Nlgn1/Tenm4/Mapk14/Magi2/Lrfn4/Ptprf/Cadm4/Ntng1/Cadm1/Lrrc4c/Ptprs/Elfn1/Flrt3/Lrfn3",31,43
"68","GO:0001658","branching involved in ureteric bud morphogenesis","43/6412","66/17059",0.651515151515151,1.73334325790658,4.63224400043538,5.02615795777548e-06,0.000178442647048398,0.000153784768328761,"Pgf/Six2/Myc/Adamts16/Gdnf/Fat4/Pkd2/Ctnnbip1/Gpc3/Eya1/Dchs1/Smad4/Npnt/Six1/Six4/Pax2/Timeless/Maged1/Gli3/Agtr1b/Ptch1/Hs3st3b1/Hs3st3a1/Foxd1/Wnt4/Tmem59l/Smo/Pbx1/Agtr2/Hnf1b/Bmp4/Wnt2b/Lhx1/Shh/Ctnnb1/Hoxa11/Sox8/Tacstd2/Sox9/Wnt6/Hoxb7/Gzf1/Grem1",43,66
"69","GO:0060571","morphogenesis of an epithelial fold","23/6412","29/17059",0.793103448275862,2.11003613913567,4.64275726263595,5.43237457948084e-06,0.000189946284410352,0.000163698789645461,"Cfl1/Wnt5a/Sulf1/Gli2/Sostdc1/Wnt2/Trp63/Fgf10/Ar/Nodal/Gdf7/Luzp1/Hhex/Fgfr2/Hoxd13/Bmp4/Wnt2b/Cecr2/Shh/Ctnnb1/Rdh10/Egfr/Ovol2",23,29
"70","GO:0031507","heterochromatin formation","84/6412","152/17059",0.552631578947368,1.47026545621696,4.51937918357996,6.63255436919808e-06,0.000225400443937186,0.000194253759543696,"Mis18a/Lmnb1/Rlim/Cbx5/Wdhd1/Ctcf/Tdrd1/H2ac23/Atrx/H2ac11/Smarca2/Jarid2/Smarca5/Tasor/Hdac1/Phf2/Hnrnpu/Sirt1/Hdac2/Rbm15b/Hmga2/Uhrf1/Ezh2/Hdac3/H3f3b/Mecp2/Hells/Bend3/Nrde2/Rrp8/H3f3a/Pphln1/Sin3a/Eed/Smchd1/Atf7ip2/Resf1/Macroh2a1/H1f0/H2ax/Kat8/Cbx8/Hnrnpk/Dnmt3a/Mettl3/Macroh2a2/Brca1/Cenpv/H2ac13/H2ac15/H2ac10/H2ac8/Tex15/Kmt2a/L3mbtl3/Ftx/Dicer1/Smyd5/Kdm1a/Ncor2/Smarcad1/Baz1a/Ythdc1/Rlf/Dnmt3l/Setdb1/Mbd3/Spen/Samd1/H2az1/Tdrd5/Ehmt2/Lmnb2/Sirt6/Smarca4/Cbx1/Morc2a/Trim28/Rif1/Kmt2b/H2az2/Dnmt3b/Bmi1/Ehmt1",84,152
"71","GO:0010463","mesenchymal cell proliferation","38/6412","57/17059",0.666666666666667,1.77365356622999,4.54026433776325,7.88454723750213e-06,0.000261052677123675,0.000224979432535423,"Arhgap5/Six2/Myc/Wnt5a/Lrp5/Fat4/Ctnnbip1/Gpc3/Dchs1/Phf14/Foxp2/Chrd/Six1/Isl1/Wnt2/Foxp1/Hmgb1/Gas1/Lrp6/Bmpr1a/Osr1/Prrx1/Mycn/Shox2/Tbx1/Msx1/Smo/Fgfr1/Fgfr2/Foxf1/Ptn/Bmp4/Prrx2/Ihh/Shh/Ctnnb1/Sox9/Tbx2",38,57
"72","GO:2000736","regulation of stem cell differentiation","52/6412","85/17059",0.611764705882353,1.62758797842281,4.50131250254197,8.43466165437147e-06,0.000276300385636756,0.000238120155115002,"Gsk3b/Pwp1/Prdm4/Hdac1/Hnrnpu/Ltbp3/Hdac2/Fzd1/Kdm3a/Cdk12/Men1/Tcf15/Ezh2/Bbs12/Sox5/Yap1/Ythdf2/Pdgfra/Nudt21/Setd1a/Ccnk/Tgfb2/Hes1/Dhx36/Mettl3/Cdk13/Hes5/Zfp36l2/Mta1/Nsun2/Dicer1/Smyd5/Foxc1/Mta2/Gatad2b/Sp7/Wnt3/Pus7/Sox17/Ptn/Mbd3/Vsir/Tbx3/Tbx5/Sirt6/Tacstd2/Sox9/Nelfb/Hoxb4/Rbbp4/Rest/Tead2",52,85
"73","GO:0016358","dendrite development","159/6412","322/17059",0.493788819875776,1.31371545200575,4.41034154115674,8.89156087909152e-06,0.000289773689162188,0.00024973166668779,"Gsk3b/Tiam1/Zdhhc15/Phactr1/Atp7a/Cfl1/Itsn1/Sult4a1/Wnt5a/Epha4/Asap1/Farp1/Ntn3/Hdac2/Marcks/Zfp365/Chrna7/Abi3bp/Dock10/Bcl11a/Prex2/Ezh2/Zfp212/Spire1/Id1/Mapk8ip2/Ctnnd2/Mecp2/Shank1/Robo1/Tpbg/Flrt1/Ss18l1/Sdc2/Chrna3/Abl2/Matn2/Wnt7a/D16Ertd472e/Rere/Camk1d/Arid1b/Ctnna2/Slc9a6/Trpc6/Plk2/Dact1/Git1/Myo5b/Lzts1/Crebbp/Dynlt1a/Ephb3/Mcf2/Csmd3/Met/Elavl4/Dbn1/Ppfia2/Pak3/Ptprd/Dclk1/Fat3/Dcx/Neurl1a/Ngef/Bbs4/Mpdz/Adgrb3/Syngap1/Ptprz1/Parp6/Hnrnpk/Kalrn/Dhx36/Trappc4/Pias2/Hecw1/Cask/Ntrk2/Dnm3/Eif4g2/Chat/Ndp/Nlgn1/Sez6/Mapk8/Sgk1/Sarm1/Ephb1/Tulp1/Pak1/Rapgef4/Crkl/Ephb2/Bbs1/Crtc1/Tnik/Ptprf/Map1s/Cdc20/Lrp4/Xlr3b/Nfatc4/Kif1a/Epha5/Nlgn3/Uba6/Pqbp1/Map2/Cdk5r1/Celsr2/Fcgr2b/Dlg5/Fezf2/Mfsd2a/Cdk5/Ptn/Dab1/Chrnb2/Igsf9/Grip1/Llph/Fyn/Lpar1/Dlg4/Abl1/Tlx2/Ulk4/Mapk6/Eef2k/Palm/Ptprs/Camsap2/Slc12a5/Cyfip1/Anapc2/Prex1/Grin1/Cobl/Carm1/Ngfr/Igf2bp1/Bdnf/Kndc1/Sema3a/Abitram/Nlgn2/Cyth2/Btbd3/Numbl/Actl6b/Srcin1/Arhgap33/Pak4/Mapkapk5/Dpysl5/Lzts3/Caprin1",159,322
"74","GO:0010464","regulation of mesenchymal cell proliferation","31/6412","44/17059",0.704545454545455,1.87442933703851,4.50694508162861,9.69415951131031e-06,0.000311143351991803,0.000268148388821624,"Arhgap5/Myc/Wnt5a/Lrp5/Ctnnbip1/Phf14/Foxp2/Chrd/Six1/Isl1/Wnt2/Foxp1/Hmgb1/Gas1/Lrp6/Bmpr1a/Prrx1/Mycn/Shox2/Tbx1/Smo/Fgfr1/Fgfr2/Foxf1/Ptn/Bmp4/Prrx2/Ihh/Shh/Ctnnb1/Sox9",31,44
"75","GO:0061448","connective tissue development","157/6412","318/17059",0.493710691823899,1.313507593859,4.37943526858373,1.02078761456485e-05,0.000325985190480383,0.000280939326029141,"Ift80/Pdgfrb/Atp7a/Smad1/Six2/Zbtb16/Runx1/Wnt5a/Id4/Foxa1/C3ar1/Barx2/Igf1/Wnt7b/Col3a1/Sirt1/Gpld1/Ltbp3/Adamts12/Arid5b/Hmga2/Id2/Ebf2/Efemp1/Pkd1/Rflnb/Lrp5/Sox5/Sulf1/Msx2/Slc39a14/Bmp1/Col27a1/Gli2/Ncoa2/Hyal2/Hyal1/Parp1/Rara/Lox/Wnt7a/Twsg1/Osr2/Maf/Mex3c/Abhd15/Sh3pxd2b/Rspo2/Fgf18/Spart/Spi1/Kat2a/Trps1/Ccn3/Zfp516/Satb2/Adamts7/Myf5/Pitx1/Gpr4/Smad5/Col9a1/Bbs2/Zfp219/Tgfb2/Mkx/Bbs4/Rarg/Amer1/Bmpr1b/Hoxc4/Cer1/Runx2/Chadl/Gli3/Dlx2/Hes5/Lrp6/Bmpr2/Pkdcc/Gdf7/Runx3/Bmpr1a/Osr1/Prrx1/Mycn/Rflna/Ppard/Shox2/Foxd1/Snai2/Dicer1/Evc/Msx1/Mapk14/Mgp/Bbs1/Smad3/Pdgfb/Scx/Fgfr1/Thrb/Umodl1/Rarb/Wnt10b/Nkx3-2/Col11a1/Dgat2/Tbl1xr1/Col6a1/Foxc2/Smad9/Atf2/Pth1r/Pax7/Sfrp2/Hoxd3/Chrdl2/Bmp8b/Col11a2/Bmp4/Prrx2/Wnt2b/Il6ra/Paxip1/Ihh/Ctnnb1/Hoxa5/Hoxa11/Sox8/Hoxa3/Axin2/Bmp3/Prkg2/Ptpn11/Npr2/Sox9/Tgfbr1/Sulf2/Por/Col1a1/Carm1/Hoxb3/Uncx/Errfi1/Chaserr/Otor/Dyrk1b/Foxa2/Gdf5/Tyms/Norad/Snai1/Slc25a25/Gnas/Mdk/Grem1",157,318
"76","GO:0006334","nucleosome assembly","38/6412","58/17059",0.655172413793103,1.74307333232947,4.39901682892178,1.45917356291042e-05,0.000447973332961146,0.000386070686388147,"Atrx/Smarca2/Smarca5/Chaf1b/Smyd3/Chaf1a/Hira/Kat6a/Naa60/Asf1a/Ubn1/Dnajc9/Macroh2a1/Nap1l1/H1f0/Supt16/Shprh/Kat6b/Macroh2a2/Atad2b/Nap1l2/Nasp/Rsf1/Atad2/Tspyl2/Baz1a/Hp1bp3/Daxx/Padi4/Brd2/Smarca4/Sox9/Npm1/Ssrp1/Grwd1/Rbbp4/Sart3/Set",38,58
"77","GO:0048013","ephrin receptor signaling pathway","29/6412","41/17059",0.707317073170732,1.88180317392694,4.38688764123644,1.66898171394776e-05,0.000507482238858279,0.000437356426979109,"Tiam1/Epha4/Epha1/Anks1b/Epha6/Ptk2/Epha3/Efna5/Git1/Ephb3/Ss18/Ngef/Efnb2/Efnb1/Anks1/Efna3/Efna4/Ephb1/Ephb2/Epha5/Cdk5r1/Epha10/Epha7/Ntrk1/Rbpj/Efna2/Ptpn11/Ephb6/Ephb4",29,41
"78","GO:0061053","somite development","54/6412","91/17059",0.593406593406593,1.57874658092999,4.29576971177662,2.00663574367134e-05,0.000593124193071226,0.000511164052598383,"Dmrt2/Cdx1/Wnt5a/Pax3/Dkk1/Wnt3a/Atm/Tcf15/Nkx3-1/Lef1/Smad4/Meox2/Six1/Six4/Kat2a/Sfrp1/Myf5/Mthfd1/Mib1/Pcdh8/Lrp6/Ptch1/Bmpr1a/Poglut1/Plxna2/Wnt4/Foxc1/Smad3/Smo/Scx/Foxf1/Foxc2/T/Sfrp2/Nup133/Lhx1/Xrcc2/Ihh/Shh/Loxl3/Rbpj/Axin2/Wdr19/Palb2/Rbbp6/Cobl/Lfng/Trp53/Dll3/Ifitm1/Pax1/Foxa2/Zeb2/Pofut1",54,91
"79","GO:0043923","positive regulation by host of viral transcription","15/6412","17/17059",0.882352941176471,2.34748266118675,4.31354716092208,2.39064358156719e-05,0.000693723285883995,0.000597861982931703,"Lef1/Tfap4/Ccnt1/Chd1/Nucks1/Taf11/Ctdp1/Snw1/Zfp639/Rrp1b/Smarcb1/Sp1/Hpn/Smarca4/Cdk9",15,17
"80","GO:0006406","mRNA export from nucleus","40/6412","63/17059",0.634920634920635,1.68919387259999,4.25290327932349,2.65459571240887e-05,0.000753123024658855,0.000649053641525532,"Iws1/Poldip3/Nup107/Nup155/Xpo1/Pcid2/Rbm15b/Magoh/Thoc3/Casc3/Nup160/Hnrnpa2b1/Nup93/Eif4e/Thoc1/Ncbp2/Nsun2/Nxf2/Hhex/Alyref/Srsf3/Nxf1/Ythdc1/Thoc7/Setd2/Mcm3ap/Pabpn1/Nup133/Rbm8a/Chtop/Ddx39b/Nup214/Ncbp1/Zc3h11a/Ncbp3/Ddx25/Supt6/Nxt1/Thoc2l/Gle1",40,63
"81","GO:0071772","response to BMP","90/6412","170/17059",0.529411764705882,1.40848959671205,4.15384874297597,3.07506595909129e-05,0.000864692219912618,0.000745205784124452,"Hivep1/Smad1/Fstl5/Wnt5a/Adamts12/Dkk1/Fzd1/Lemd3/Sox11/Wnt3a/Sulf1/Msx2/Id1/Smurf1/Dlx5/Gpc3/Twsg1/Lef1/Sostdc1/Smad4/Zfp423/Notch2/Rgma/Ark2c/Tfap2b/Chrd/Spart/Adamts7/Chrdl1/Sfrp1/Smad5/Elapor2/Slc39a5/Trim33/Neo1/Hes1/Crim1/Rgmb/Pdcd4/Bmpr1b/Lemd2/Cer1/Runx2/Tcf7l2/Dlx1/Hes5/Bmpr2/Gdf7/Bmpr1a/Scube3/Sfrp4/Foxd1/Msx1/Tmprss6/Zcchc12/Kcp/Ctdspl2/Scx/Skil/Nbl1/Acvrl1/Smad9/Atf2/Sfrp2/Chrdl2/Bmp8b/Heyl/Bmp4/Zfp128/Grem2/Megf8/Acvr2b/Ddx5/Smurf2/Abl1/Rbpj/Mtmr4/Vsir/Sox9/Phox2b/Vwc2/Vstm2a/Dlx3/Numa1/Spint1/Acvr2a/Tnfaip6/Prmt1/Gdf5/Grem1",90,170
"82","GO:0071773","cellular response to BMP stimulus","90/6412","170/17059",0.529411764705882,1.40848959671205,4.15384874297597,3.07506595909129e-05,0.000864692219912618,0.000745205784124452,"Hivep1/Smad1/Fstl5/Wnt5a/Adamts12/Dkk1/Fzd1/Lemd3/Sox11/Wnt3a/Sulf1/Msx2/Id1/Smurf1/Dlx5/Gpc3/Twsg1/Lef1/Sostdc1/Smad4/Zfp423/Notch2/Rgma/Ark2c/Tfap2b/Chrd/Spart/Adamts7/Chrdl1/Sfrp1/Smad5/Elapor2/Slc39a5/Trim33/Neo1/Hes1/Crim1/Rgmb/Pdcd4/Bmpr1b/Lemd2/Cer1/Runx2/Tcf7l2/Dlx1/Hes5/Bmpr2/Gdf7/Bmpr1a/Scube3/Sfrp4/Foxd1/Msx1/Tmprss6/Zcchc12/Kcp/Ctdspl2/Scx/Skil/Nbl1/Acvrl1/Smad9/Atf2/Sfrp2/Chrdl2/Bmp8b/Heyl/Bmp4/Zfp128/Grem2/Megf8/Acvr2b/Ddx5/Smurf2/Abl1/Rbpj/Mtmr4/Vsir/Sox9/Phox2b/Vwc2/Vstm2a/Dlx3/Numa1/Spint1/Acvr2a/Tnfaip6/Prmt1/Gdf5/Grem1",90,170
"83","GO:0045685","regulation of glial cell differentiation","53/6412","90/17059",0.588888888888889,1.56672731683649,4.1832561799673,3.21425357902271e-05,0.000895902697135496,0.000772103479762472,"Csf1r/Bin1/Trem2/Daam2/Epha4/Id4/Hdac1/Nkx6-1/Hdac2/Zfp365/Hmga2/Id2/Mecp2/Dusp15/Lingo1/Clcn2/Myrf/Atf5/Ntf3/Prpf19/Enpp2/Cxcr4/Ntrk3/Rnf112/Trp73/Hes1/Ptprz1/Lin28a/Tcf7l2/Dlx1/Dlx2/Hes5/Cntn2/Zfp488/Clcf1/Tenm4/Mycn/Dicer1/Kdm4a/Tmem98/F2/Ptn/Bmp4/Prmt5/Dab1/Shh/Ctnnb1/Slc45a3/Nf1/Dll3/Nkx2-2/Spint1/Mdk",53,90
"84","GO:0045995","regulation of embryonic development","53/6412","90/17059",0.588888888888889,1.56672731683649,4.1832561799673,3.21425357902271e-05,0.000895902697135496,0.000772103479762472,"Cfl1/Phldb2/Mbip/Nipbl/Nfrkb/Zzz3/Ruvbl1/Wnt3a/Sgf29/Yeats2/Osr2/Lama1/Nr2c2/Tgif1/Kat2a/Dr1/Lama3/Tfpt/Wnt2/Amot/Hes1/Yy1/Zbed3/Rack1/Dhx36/Nodal/Osr1/Tenm4/Rps6ka6/Poglut1/Msx1/Wnt4/Scx/Actl6a/Tgif2/Sfrp2/Sox17/Wnt2b/Tada2a/Lhx1/Tdg/Bag6/Ctnnb1/Hnf4a/Utp25/Rbm19/Plcb1/Kat14/Foxa2/Ruvbl2/Actr5/Ehmt1/Wdr5",53,90
"85","GO:0065004","protein-DNA complex assembly","89/6412","168/17059",0.529761904761905,1.40942113745061,4.13851377664038,3.28445592762273e-05,0.000911472376421068,0.000785521681977526,"Mis18a/Atrx/Smarca2/Zfp827/Smarca5/Cand1/Chaf1b/Cenph/Smyd3/Chaf1a/Med1/Senp6/Gtf2a1/H3f3b/Hira/Tcf4/Kat6a/Cenpn/Naa60/Rnf4/Ahr/Med18/Cenpe/Asf1a/Dr1/Ubn1/Taf2/Dnajc9/Macroh2a1/Med25/Nap1l1/Taf5/Tbp/Med7/Hmgb1/H1f0/Supt16/Shprh/Kat6b/Cenpo/Macroh2a2/Taf11/Taf1/Atad2b/Cenpv/Nap1l2/Nasp/Brf1/Med10/Rsf1/Atad2/Taf6l/Tspyl2/Creb1/Baz1a/Taf13/Cenpc1/Hp1bp3/Wnt10b/Smarcb1/Taf8/Daxx/Padi4/Hnf1b/Med4/Brd2/Med26/Pogz/Rad52/Med23/Med16/Smarca4/Sox9/Terf1/Mis12/Med31/Taf6/Hjurp/Npm1/Ssrp1/Trp53/Grwd1/Rbbp4/Med11/Med22/Rad51/Sart3/Cenpa/Set",89,168
